Patient ID: 17, Timestamp: 1713604174199, Label: ECG, Data: -0.545758854449471
Patient ID: 21, Timestamp: 1713604175253, Label: ECG, Data: 0.1343310657314859
Patient ID: 42, Timestamp: 1713604175253, Label: ECG, Data: -0.36440630480200026
Patient ID: 69, Timestamp: 1713604175254, Label: ECG, Data: 0.2661196396920087
Patient ID: 20, Timestamp: 1713604175254, Label: ECG, Data: -0.4189953327569598
Patient ID: 14, Timestamp: 1713604175254, Label: ECG, Data: -0.3349032399084849
Patient ID: 59, Timestamp: 1713604175254, Label: ECG, Data: 0.3271724578726698
Patient ID: 87, Timestamp: 1713604175254, Label: ECG, Data: 0.70883807781235
Patient ID: 31, Timestamp: 1713604175255, Label: ECG, Data: 0.35296171666647713
Patient ID: 52, Timestamp: 1713604175256, Label: ECG, Data: 0.28141139169351903
Patient ID: 1, Timestamp: 1713604175256, Label: ECG, Data: 0.28336136557152336
Patient ID: 27, Timestamp: 1713604176204, Label: ECG, Data: 0.37186586011259876
Patient ID: 17, Timestamp: 1713604176204, Label: ECG, Data: -0.12524949117232972
Patient ID: 55, Timestamp: 1713604176204, Label: ECG, Data: -0.010557258708522428
Patient ID: 94, Timestamp: 1713604176206, Label: ECG, Data: -0.1969696767943936
Patient ID: 75, Timestamp: 1713604176206, Label: ECG, Data: -0.30759382058918944
Patient ID: 81, Timestamp: 1713604176206, Label: ECG, Data: 0.03818945771900157
Patient ID: 58, Timestamp: 1713604176207, Label: ECG, Data: 0.7746515513291113
Patient ID: 49, Timestamp: 1713604176207, Label: ECG, Data: -0.34402873289319313
Patient ID: 54, Timestamp: 1713604176208, Label: ECG, Data: 0.1924679158331904
Patient ID: 90, Timestamp: 1713604176207, Label: ECG, Data: 0.17423263903814748
Patient ID: 25, Timestamp: 1713604176208, Label: ECG, Data: -0.2583987585014458
Patient ID: 82, Timestamp: 1713604176207, Label: ECG, Data: -0.3868341288491911
Patient ID: 53, Timestamp: 1713604176209, Label: ECG, Data: -0.5354374798493391
Patient ID: 33, Timestamp: 1713604176210, Label: ECG, Data: 0.1529610331066944
Patient ID: 47, Timestamp: 1713604176210, Label: ECG, Data: -0.26137525977476106
Patient ID: 66, Timestamp: 1713604176211, Label: ECG, Data: 0.7421564876542248
Patient ID: 79, Timestamp: 1713604176212, Label: ECG, Data: -0.26354295034586994
Patient ID: 37, Timestamp: 1713604176212, Label: ECG, Data: -0.32845198237074813
Patient ID: 15, Timestamp: 1713604176213, Label: ECG, Data: 0.15061630262490402
Patient ID: 13, Timestamp: 1713604176213, Label: ECG, Data: 0.48446657514886987
Patient ID: 24, Timestamp: 1713604176214, Label: ECG, Data: 0.46603482265226315
Patient ID: 71, Timestamp: 1713604176214, Label: ECG, Data: -0.5049198105766086
Patient ID: 32, Timestamp: 1713604176216, Label: ECG, Data: 0.3930374713357534
Patient ID: 6, Timestamp: 1713604176216, Label: ECG, Data: -0.1244304329150939
Patient ID: 16, Timestamp: 1713604176241, Label: ECG, Data: 0.4010136009135363
Patient ID: 26, Timestamp: 1713604176241, Label: ECG, Data: -0.3214902750853072
Patient ID: 51, Timestamp: 1713604176241, Label: ECG, Data: -0.18577222855645664
Patient ID: 63, Timestamp: 1713604176241, Label: ECG, Data: -0.3539836079948637
Patient ID: 12, Timestamp: 1713604176242, Label: ECG, Data: -0.31103028972293806
Patient ID: 2, Timestamp: 1713604176242, Label: ECG, Data: 0.11756591961763974
Patient ID: 93, Timestamp: 1713604176242, Label: ECG, Data: 0.5542603896042654
Patient ID: 62, Timestamp: 1713604176244, Label: ECG, Data: 0.41738526746943405
Patient ID: 67, Timestamp: 1713604176244, Label: ECG, Data: 0.012657961439180649
Patient ID: 76, Timestamp: 1713604176246, Label: ECG, Data: 0.12105275431373941
Patient ID: 34, Timestamp: 1713604176246, Label: ECG, Data: -0.48816113217044305
Patient ID: 9, Timestamp: 1713604176248, Label: ECG, Data: -0.2583779990263041
Patient ID: 50, Timestamp: 1713604176249, Label: ECG, Data: 0.2257162080391533
Patient ID: 80, Timestamp: 1713604176249, Label: ECG, Data: 0.7314625203462102
Patient ID: 23, Timestamp: 1713604176250, Label: ECG, Data: -0.32804423873339716
Patient ID: 38, Timestamp: 1713604176251, Label: ECG, Data: -0.46591931094348443
Patient ID: 43, Timestamp: 1713604176252, Label: ECG, Data: 0.28511411759244387
Patient ID: 40, Timestamp: 1713604176252, Label: ECG, Data: -0.3258592166103946
Patient ID: 19, Timestamp: 1713604176252, Label: ECG, Data: -0.5314590168237157
Patient ID: 60, Timestamp: 1713604176253, Label: ECG, Data: 0.07486902797434297
Patient ID: 3, Timestamp: 1713604176253, Label: ECG, Data: -0.23068310142923293
Patient ID: 11, Timestamp: 1713604176253, Label: ECG, Data: -0.026765515299325512
Patient ID: 56, Timestamp: 1713604176253, Label: ECG, Data: -0.5926803433759527
Patient ID: 42, Timestamp: 1713604176253, Label: ECG, Data: -0.40196796604226626
Patient ID: 21, Timestamp: 1713604176253, Label: ECG, Data: -0.035838149856049384
Patient ID: 69, Timestamp: 1713604176253, Label: ECG, Data: -0.33919635618218347
Patient ID: 61, Timestamp: 1713604176253, Label: ECG, Data: -0.475561415405576
Patient ID: 14, Timestamp: 1713604176254, Label: ECG, Data: -0.19617892760007735
Patient ID: 83, Timestamp: 1713604176254, Label: ECG, Data: -0.6104963941020884
Patient ID: 59, Timestamp: 1713604176254, Label: ECG, Data: -0.05748216333605431
Patient ID: 98, Timestamp: 1713604176253, Label: ECG, Data: -0.29469464853078375
Patient ID: 97, Timestamp: 1713604176254, Label: ECG, Data: 0.145290508092781
Patient ID: 87, Timestamp: 1713604176254, Label: ECG, Data: 0.48647287155559915
Patient ID: 20, Timestamp: 1713604176254, Label: ECG, Data: 0.7884133589713458
Patient ID: 31, Timestamp: 1713604176255, Label: ECG, Data: 0.30787416162949277
Patient ID: 1, Timestamp: 1713604176255, Label: ECG, Data: -0.45742090372543165
Patient ID: 52, Timestamp: 1713604176256, Label: ECG, Data: -0.12801661702018388
Patient ID: 27, Timestamp: 1713604177201, Label: ECG, Data: -0.23746812435856157
Patient ID: 17, Timestamp: 1713604177200, Label: ECG, Data: 0.05883668283832678
Patient ID: 55, Timestamp: 1713604177200, Label: ECG, Data: 0.43059882155295587
Patient ID: 90, Timestamp: 1713604177201, Label: ECG, Data: 0.6338969305478723
Patient ID: 94, Timestamp: 1713604177201, Label: ECG, Data: -0.25912913948107025
Patient ID: 75, Timestamp: 1713604177202, Label: ECG, Data: 0.23329814384774902
Patient ID: 81, Timestamp: 1713604177202, Label: ECG, Data: -0.25325394343653473
Patient ID: 58, Timestamp: 1713604177203, Label: ECG, Data: -0.5998403974240422
Patient ID: 49, Timestamp: 1713604177203, Label: ECG, Data: 0.3052963183686409
Patient ID: 82, Timestamp: 1713604177204, Label: ECG, Data: -0.6075884212969628
Patient ID: 54, Timestamp: 1713604177207, Label: ECG, Data: -0.22139352170997667
Patient ID: 25, Timestamp: 1713604177208, Label: ECG, Data: 0.42216934021405084
Patient ID: 7, Timestamp: 1713604177208, Label: ECG, Data: -0.2786919894219272
Patient ID: 53, Timestamp: 1713604177209, Label: ECG, Data: -0.3745787145175925
Patient ID: 64, Timestamp: 1713604177209, Label: ECG, Data: 0.07868690404766357
Patient ID: 33, Timestamp: 1713604177210, Label: ECG, Data: -0.15163148842596033
Patient ID: 47, Timestamp: 1713604177210, Label: ECG, Data: 0.21766621066637448
Patient ID: 66, Timestamp: 1713604177211, Label: ECG, Data: 0.21916608570119883
Patient ID: 4, Timestamp: 1713604177211, Label: ECG, Data: -0.5968023029658713
Patient ID: 79, Timestamp: 1713604177212, Label: ECG, Data: 0.46106324841296326
Patient ID: 37, Timestamp: 1713604177212, Label: ECG, Data: -0.131512543720255
Patient ID: 15, Timestamp: 1713604177213, Label: ECG, Data: 0.17592990971518147
Patient ID: 13, Timestamp: 1713604177213, Label: ECG, Data: -0.453158135353072
Patient ID: 24, Timestamp: 1713604177213, Label: ECG, Data: -0.5171185568903061
Patient ID: 71, Timestamp: 1713604177214, Label: ECG, Data: -0.16546356815464822
Patient ID: 57, Timestamp: 1713604177215, Label: ECG, Data: 0.5388495456622351
Patient ID: 32, Timestamp: 1713604177215, Label: ECG, Data: 0.05927164208417047
Patient ID: 6, Timestamp: 1713604177216, Label: ECG, Data: -0.23076768304628248
Patient ID: 16, Timestamp: 1713604177237, Label: ECG, Data: -0.481175986030848
Patient ID: 26, Timestamp: 1713604177238, Label: ECG, Data: -0.6205738262763839
Patient ID: 35, Timestamp: 1713604177238, Label: ECG, Data: -0.6141209721901144
Patient ID: 51, Timestamp: 1713604177238, Label: ECG, Data: 0.20415781747823225
Patient ID: 30, Timestamp: 1713604177238, Label: ECG, Data: -0.257127904215901
Patient ID: 63, Timestamp: 1713604177239, Label: ECG, Data: 0.7219108002569214
Patient ID: 12, Timestamp: 1713604177239, Label: ECG, Data: -0.49199180346903065
Patient ID: 85, Timestamp: 1713604177239, Label: ECG, Data: -0.6103485745562067
Patient ID: 2, Timestamp: 1713604177240, Label: ECG, Data: -0.07488521064383442
Patient ID: 84, Timestamp: 1713604177241, Label: ECG, Data: 0.27783202359120684
Patient ID: 93, Timestamp: 1713604177242, Label: ECG, Data: 0.0953429190788583
Patient ID: 62, Timestamp: 1713604177244, Label: ECG, Data: 0.25945688125846306
Patient ID: 67, Timestamp: 1713604177244, Label: ECG, Data: -0.3454697656669496
Patient ID: 76, Timestamp: 1713604177245, Label: ECG, Data: 0.024809343032455154
Patient ID: 34, Timestamp: 1713604177246, Label: ECG, Data: 0.50592471780843
Patient ID: 41, Timestamp: 1713604177247, Label: ECG, Data: -0.4352935204035527
Patient ID: 99, Timestamp: 1713604177248, Label: ECG, Data: -0.02378727310443856
Patient ID: 9, Timestamp: 1713604177248, Label: ECG, Data: 0.39977626031293645
Patient ID: 50, Timestamp: 1713604177249, Label: ECG, Data: 0.3066638086377589
Patient ID: 80, Timestamp: 1713604177249, Label: ECG, Data: 0.40374624297802847
Patient ID: 28, Timestamp: 1713604177249, Label: ECG, Data: -0.35665521105607423
Patient ID: 23, Timestamp: 1713604177250, Label: ECG, Data: 0.4277456574064352
Patient ID: 70, Timestamp: 1713604177250, Label: ECG, Data: 0.033949926154341364
Patient ID: 38, Timestamp: 1713604177251, Label: ECG, Data: -0.435591382689524
Patient ID: 18, Timestamp: 1713604177252, Label: ECG, Data: -0.5373670016561121
Patient ID: 43, Timestamp: 1713604177252, Label: ECG, Data: -0.5489191311275788
Patient ID: 40, Timestamp: 1713604177252, Label: ECG, Data: 0.7020894531609055
Patient ID: 19, Timestamp: 1713604177252, Label: ECG, Data: -0.04746971637349981
Patient ID: 39, Timestamp: 1713604177252, Label: ECG, Data: -0.24506619465036886
Patient ID: 45, Timestamp: 1713604177252, Label: ECG, Data: -0.5234473011565481
Patient ID: 11, Timestamp: 1713604177253, Label: ECG, Data: 0.28050333194753224
Patient ID: 60, Timestamp: 1713604177253, Label: ECG, Data: -0.2927484255701057
Patient ID: 77, Timestamp: 1713604177253, Label: ECG, Data: -0.335837977079985
Patient ID: 21, Timestamp: 1713604177253, Label: ECG, Data: -0.28429720682444254
Patient ID: 3, Timestamp: 1713604177253, Label: ECG, Data: -0.3413809127362792
Patient ID: 42, Timestamp: 1713604177253, Label: ECG, Data: 0.4573006767001787
Patient ID: 98, Timestamp: 1713604177253, Label: ECG, Data: -0.3013695945644565
Patient ID: 61, Timestamp: 1713604177253, Label: ECG, Data: -0.005761316201894608
Patient ID: 69, Timestamp: 1713604177253, Label: ECG, Data: -0.34744175957512585
Patient ID: 8, Timestamp: 1713604177254, Label: ECG, Data: -0.5512567697914865
Patient ID: 56, Timestamp: 1713604177253, Label: ECG, Data: 0.17962693965846385
Patient ID: 14, Timestamp: 1713604177254, Label: ECG, Data: 0.2948571651002976
Patient ID: 83, Timestamp: 1713604177254, Label: ECG, Data: 0.25926791436147384
Patient ID: 59, Timestamp: 1713604177254, Label: ECG, Data: -0.10471620188635718
Patient ID: 87, Timestamp: 1713604177254, Label: ECG, Data: 0.5892088170668675
Patient ID: 20, Timestamp: 1713604177254, Label: ECG, Data: -0.3919538785111668
Patient ID: 97, Timestamp: 1713604177254, Label: ECG, Data: -0.35895119178044427
Patient ID: 78, Timestamp: 1713604177254, Label: ECG, Data: 0.2074137546350744
Patient ID: 31, Timestamp: 1713604177255, Label: ECG, Data: -0.10375814425846286
Patient ID: 1, Timestamp: 1713604177255, Label: ECG, Data: 0.33282926538835694
Patient ID: 52, Timestamp: 1713604177256, Label: ECG, Data: -0.3279151007073551
Patient ID: 48, Timestamp: 1713604177255, Label: ECG, Data: -0.5030941216401599
Patient ID: 88, Timestamp: 1713604178204, Label: ECG, Data: 0.19168274580374273
Patient ID: 17, Timestamp: 1713604178203, Label: ECG, Data: 0.7617079703502835
Patient ID: 55, Timestamp: 1713604178203, Label: ECG, Data: 0.10773069789453624
Patient ID: 72, Timestamp: 1713604178205, Label: ECG, Data: -0.2697897931589621
Patient ID: 27, Timestamp: 1713604178205, Label: ECG, Data: -0.19277102815638575
Patient ID: 90, Timestamp: 1713604178206, Label: ECG, Data: -0.48457318689801715
Patient ID: 94, Timestamp: 1713604178206, Label: ECG, Data: 0.2964536677804628
Patient ID: 81, Timestamp: 1713604178207, Label: ECG, Data: 0.2807758143913207
Patient ID: 58, Timestamp: 1713604178207, Label: ECG, Data: -0.05903398464329289
Patient ID: 74, Timestamp: 1713604178207, Label: ECG, Data: 0.24922736354784303
Patient ID: 89, Timestamp: 1713604178208, Label: ECG, Data: 0.16754514175138874
Patient ID: 82, Timestamp: 1713604178208, Label: ECG, Data: 0.3806735615768372
Patient ID: 10, Timestamp: 1713604178208, Label: ECG, Data: 0.10504651269753724
Patient ID: 29, Timestamp: 1713604178208, Label: ECG, Data: 0.40874359933231336
Patient ID: 54, Timestamp: 1713604178208, Label: ECG, Data: 0.5146147233432775
Patient ID: 25, Timestamp: 1713604178209, Label: ECG, Data: -0.009575036371888349
Patient ID: 7, Timestamp: 1713604178209, Label: ECG, Data: 0.273894945270278
Patient ID: 75, Timestamp: 1713604178207, Label: ECG, Data: -0.38801980886872994
Patient ID: 86, Timestamp: 1713604178209, Label: ECG, Data: 0.7700831889184
Patient ID: 73, Timestamp: 1713604178207, Label: ECG, Data: -0.16985138016874105
Patient ID: 53, Timestamp: 1713604178209, Label: ECG, Data: -0.19493530806710774
Patient ID: 68, Timestamp: 1713604178209, Label: ECG, Data: -0.439607879740161
Patient ID: 64, Timestamp: 1713604178209, Label: ECG, Data: 0.5358423044968593
Patient ID: 33, Timestamp: 1713604178210, Label: ECG, Data: -0.5997733813711875
Patient ID: 49, Timestamp: 1713604178207, Label: ECG, Data: 0.2598742436841909
Patient ID: 47, Timestamp: 1713604178210, Label: ECG, Data: 0.19839516532607726
Patient ID: 5, Timestamp: 1713604178211, Label: ECG, Data: -0.49887559131060477
Patient ID: 66, Timestamp: 1713604178211, Label: ECG, Data: 0.2486065269750243
Patient ID: 4, Timestamp: 1713604178211, Label: ECG, Data: -0.3470276165915214
Patient ID: 79, Timestamp: 1713604178212, Label: ECG, Data: 0.23344882456575863
Patient ID: 37, Timestamp: 1713604178212, Label: ECG, Data: -0.5111572652867591
Patient ID: 15, Timestamp: 1713604178213, Label: ECG, Data: 0.3059664288255076
Patient ID: 13, Timestamp: 1713604178213, Label: ECG, Data: -0.4621395111535118
Patient ID: 95, Timestamp: 1713604178213, Label: ECG, Data: 0.22558002326202356
Patient ID: 24, Timestamp: 1713604178213, Label: ECG, Data: 0.21313478483749193
Patient ID: 71, Timestamp: 1713604178214, Label: ECG, Data: 0.7358014324424523
Patient ID: 57, Timestamp: 1713604178215, Label: ECG, Data: -0.3937558158196643
Patient ID: 32, Timestamp: 1713604178215, Label: ECG, Data: -0.3533963194027825
Patient ID: 6, Timestamp: 1713604178216, Label: ECG, Data: 0.13859505330565003
Patient ID: 51, Timestamp: 1713604178241, Label: ECG, Data: -0.5618394846809205
Patient ID: 22, Timestamp: 1713604178241, Label: ECG, Data: -0.1707481287537715
Patient ID: 16, Timestamp: 1713604178241, Label: ECG, Data: -0.6113232361233905
Patient ID: 35, Timestamp: 1713604178242, Label: ECG, Data: -0.29949405665146384
Patient ID: 30, Timestamp: 1713604178242, Label: ECG, Data: -0.26822228099277867
Patient ID: 63, Timestamp: 1713604178242, Label: ECG, Data: -0.3115690448198927
Patient ID: 85, Timestamp: 1713604178242, Label: ECG, Data: 0.2564916535116394
Patient ID: 26, Timestamp: 1713604178242, Label: ECG, Data: 0.30792006330196836
Patient ID: 12, Timestamp: 1713604178242, Label: ECG, Data: 0.1862986173593684
Patient ID: 2, Timestamp: 1713604178242, Label: ECG, Data: 0.03874739387660112
Patient ID: 84, Timestamp: 1713604178243, Label: ECG, Data: 0.6608197075607722
Patient ID: 100, Timestamp: 1713604178243, Label: ECG, Data: 0.0020361360278169024
Patient ID: 65, Timestamp: 1713604178243, Label: ECG, Data: -0.5529550074701474
Patient ID: 93, Timestamp: 1713604178243, Label: ECG, Data: 0.5090692810436108
Patient ID: 62, Timestamp: 1713604178244, Label: ECG, Data: -0.5178160681584802
Patient ID: 67, Timestamp: 1713604178244, Label: ECG, Data: 0.053941958629166
Patient ID: 76, Timestamp: 1713604178245, Label: ECG, Data: -0.2521533578702928
Patient ID: 34, Timestamp: 1713604178246, Label: ECG, Data: -0.32834808065481835
Patient ID: 41, Timestamp: 1713604178247, Label: ECG, Data: -0.5863462456665652
Patient ID: 99, Timestamp: 1713604178248, Label: ECG, Data: -0.24913916110386186
Patient ID: 9, Timestamp: 1713604178248, Label: ECG, Data: -0.37425595253284716
Patient ID: 50, Timestamp: 1713604178249, Label: ECG, Data: 0.4063932192884861
Patient ID: 80, Timestamp: 1713604178249, Label: ECG, Data: 0.3915541993226547
Patient ID: 28, Timestamp: 1713604178249, Label: ECG, Data: 0.060286693135271276
Patient ID: 96, Timestamp: 1713604178250, Label: ECG, Data: 0.6350982477958382
Patient ID: 23, Timestamp: 1713604178250, Label: ECG, Data: 0.2539402026348135
Patient ID: 70, Timestamp: 1713604178250, Label: ECG, Data: -0.29832170941119673
Patient ID: 38, Timestamp: 1713604178251, Label: ECG, Data: 0.12374745316781273
Patient ID: 18, Timestamp: 1713604178252, Label: ECG, Data: -0.5331539248784128
Patient ID: 43, Timestamp: 1713604178252, Label: ECG, Data: -0.5784489814261531
Patient ID: 39, Timestamp: 1713604178252, Label: ECG, Data: -0.5208696265985664
Patient ID: 11, Timestamp: 1713604178253, Label: ECG, Data: 0.6526589058875881
Patient ID: 40, Timestamp: 1713604178252, Label: ECG, Data: -0.3409129066843821
Patient ID: 60, Timestamp: 1713604178253, Label: ECG, Data: 0.32225223684261806
Patient ID: 77, Timestamp: 1713604178253, Label: ECG, Data: 0.08419810776987802
Patient ID: 3, Timestamp: 1713604178253, Label: ECG, Data: -0.4450576565681369
Patient ID: 21, Timestamp: 1713604178253, Label: ECG, Data: -0.06043493890680482
Patient ID: 46, Timestamp: 1713604178253, Label: ECG, Data: -0.09197519020701343
Patient ID: 98, Timestamp: 1713604178253, Label: ECG, Data: 0.2829082746173138
Patient ID: 56, Timestamp: 1713604178253, Label: ECG, Data: 0.03965553981233419
Patient ID: 42, Timestamp: 1713604178253, Label: ECG, Data: 0.12369228336291954
Patient ID: 61, Timestamp: 1713604178253, Label: ECG, Data: 0.47103822662761763
Patient ID: 45, Timestamp: 1713604178253, Label: ECG, Data: 0.5455668328657169
Patient ID: 69, Timestamp: 1713604178253, Label: ECG, Data: 0.5360145239195417
Patient ID: 20, Timestamp: 1713604178254, Label: ECG, Data: 0.5997048678525029
Patient ID: 8, Timestamp: 1713604178254, Label: ECG, Data: -0.3276311446846632
Patient ID: 14, Timestamp: 1713604178254, Label: ECG, Data: 0.009414028815500337
Patient ID: 44, Timestamp: 1713604178253, Label: ECG, Data: 0.18832187947236903
Patient ID: 83, Timestamp: 1713604178254, Label: ECG, Data: 0.6569533887730812
Patient ID: 19, Timestamp: 1713604178252, Label: ECG, Data: 0.27352610132188776
Patient ID: 87, Timestamp: 1713604178254, Label: ECG, Data: -0.4320475625448578
Patient ID: 36, Timestamp: 1713604178254, Label: ECG, Data: -0.3137591490400981
Patient ID: 59, Timestamp: 1713604178254, Label: ECG, Data: 0.3779458189058071
Patient ID: 92, Timestamp: 1713604178254, Label: ECG, Data: 0.7192267580097749
Patient ID: 78, Timestamp: 1713604178254, Label: ECG, Data: 0.504068285715869
Patient ID: 91, Timestamp: 1713604178254, Label: ECG, Data: -0.24640933168407333
Patient ID: 97, Timestamp: 1713604178254, Label: ECG, Data: -0.039512774746943057
Patient ID: 31, Timestamp: 1713604178255, Label: ECG, Data: 0.6924447292133069
Patient ID: 1, Timestamp: 1713604178255, Label: ECG, Data: 0.7830355105702176
Patient ID: 52, Timestamp: 1713604178256, Label: ECG, Data: 0.6831924051381224
Patient ID: 48, Timestamp: 1713604178255, Label: ECG, Data: 0.5407427419395932
Patient ID: 17, Timestamp: 1713604179203, Label: ECG, Data: -0.5357121949751545
Patient ID: 72, Timestamp: 1713604179203, Label: ECG, Data: -0.5884594784785934
Patient ID: 27, Timestamp: 1713604179204, Label: ECG, Data: 0.0020406502155583955
Patient ID: 55, Timestamp: 1713604179203, Label: ECG, Data: 0.6444371125737293
Patient ID: 75, Timestamp: 1713604179204, Label: ECG, Data: 0.01828144436113827
Patient ID: 94, Timestamp: 1713604179204, Label: ECG, Data: -0.36020800011861426
Patient ID: 88, Timestamp: 1713604179203, Label: ECG, Data: 0.28238967325194775
Patient ID: 81, Timestamp: 1713604179204, Label: ECG, Data: -0.019385073063962248
Patient ID: 90, Timestamp: 1713604179204, Label: ECG, Data: 0.7318543205842724
Patient ID: 58, Timestamp: 1713604179204, Label: ECG, Data: -0.3520169663107383
Patient ID: 73, Timestamp: 1713604179204, Label: ECG, Data: -0.32042980818437994
Patient ID: 49, Timestamp: 1713604179204, Label: ECG, Data: 0.2434123224451268
Patient ID: 74, Timestamp: 1713604179205, Label: ECG, Data: -0.5477042309093794
Patient ID: 89, Timestamp: 1713604179205, Label: ECG, Data: -0.13637010305047848
Patient ID: 82, Timestamp: 1713604179205, Label: ECG, Data: 0.6595374348361587
Patient ID: 10, Timestamp: 1713604179206, Label: ECG, Data: -0.6238059775708168
Patient ID: 29, Timestamp: 1713604179207, Label: ECG, Data: -0.29168398310726334
Patient ID: 54, Timestamp: 1713604179207, Label: ECG, Data: -0.03989605545733592
Patient ID: 25, Timestamp: 1713604179208, Label: ECG, Data: 0.14421406475783022
Patient ID: 7, Timestamp: 1713604179208, Label: ECG, Data: -0.4788002952248762
Patient ID: 86, Timestamp: 1713604179208, Label: ECG, Data: -0.5545993614065684
Patient ID: 53, Timestamp: 1713604179209, Label: ECG, Data: 0.45380426506764704
Patient ID: 68, Timestamp: 1713604179209, Label: ECG, Data: 0.25285306451246564
Patient ID: 64, Timestamp: 1713604179209, Label: ECG, Data: -0.2233276927361929
Patient ID: 33, Timestamp: 1713604179210, Label: ECG, Data: 0.7214065251221544
Patient ID: 47, Timestamp: 1713604179210, Label: ECG, Data: 0.6557442326760698
Patient ID: 5, Timestamp: 1713604179211, Label: ECG, Data: 0.678010176497262
Patient ID: 66, Timestamp: 1713604179211, Label: ECG, Data: 0.35127999651650443
Patient ID: 4, Timestamp: 1713604179211, Label: ECG, Data: 0.41695739758171524
Patient ID: 79, Timestamp: 1713604179212, Label: ECG, Data: 0.5393921156841306
Patient ID: 37, Timestamp: 1713604179212, Label: ECG, Data: -0.30710641565933394
